created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-02 14:32:36 +0530,3358,,,20.3,28.3
2025-01-02 14:32:59 +0530,3359,,,20.8,29.6
2025-01-02 14:33:22 +0530,3360,,,20.6,28.1
2025-01-02 14:33:45 +0530,3361,,,20.1,28.2
2025-01-02 14:34:08 +0530,3362,,,20.6,29.0
2025-01-02 14:34:31 +0530,3363,,,21.1,31.6
2025-01-02 14:34:56 +0530,3364,,,20.7,31.4
2025-01-02 14:35:19 +0530,3365,,,19.5,28.7
2025-01-02 14:35:42 +0530,3366,,,20.0,29.6
2025-01-02 14:36:05 +0530,3367,,,20.4,28.9
2025-01-02 14:36:29 +0530,3368,,,20.7,29.3
2025-01-02 14:36:56 +0530,3369,,,20.1,27.1
2025-01-02 14:37:20 +0530,3370,,,20.3,28.6
2025-01-02 14:37:43 +0530,3371,,,21.0,29.4
2025-01-02 14:38:06 +0530,3372,,,20.1,28.3
2025-01-02 14:38:31 +0530,3373,,,20.5,28.6
2025-01-02 14:38:54 +0530,3374,,,20.1,29.3
2025-01-02 14:39:17 +0530,3375,,,20.8,30.4
2025-01-02 14:39:40 +0530,3376,,,20.4,27.6
2025-01-02 14:40:04 +0530,3377,,,20.8,30.5
2025-01-02 14:40:27 +0530,3378,,,20.2,29.9
2025-01-02 14:40:49 +0530,3379,,,20.4,29.7
2025-01-02 14:41:12 +0530,3380,,,20.7,30.9
2025-01-02 14:41:35 +0530,3381,,,20.8,30.4
2025-01-02 14:41:57 +0530,3382,,,20.4,30.0
2025-01-02 14:42:21 +0530,3383,,,21.1,29.8
2025-01-02 14:42:45 +0530,3384,,,20.8,29.9
2025-01-02 14:43:08 +0530,3385,,,20.0,27.4
2025-01-02 14:43:31 +0530,3386,,,20.8,28.8
2025-01-02 14:43:54 +0530,3387,,,21.4,32.0
2025-01-02 14:44:17 +0530,3388,,,21.3,31.4
2025-01-02 14:44:43 +0530,3389,,,20.3,29.7
2025-01-02 14:45:07 +0530,3390,,,19.7,28.0
2025-01-02 14:45:32 +0530,3391,,,19.7,27.3
2025-01-02 14:45:55 +0530,3392,,,20.2,29.8
2025-01-02 14:46:17 +0530,3393,,,20.7,30.4
2025-01-02 14:46:40 +0530,3394,,,20.6,27.6
2025-01-02 14:47:02 +0530,3395,,,20.7,28.9
2025-01-02 14:47:25 +0530,3396,,,20.4,28.8
2025-01-02 14:47:47 +0530,3397,,,20.7,29.4
2025-01-02 14:48:10 +0530,3398,,,20.3,28.0
2025-01-02 14:48:32 +0530,3399,,,20.0,27.8
2025-01-02 14:48:56 +0530,3400,,,21.1,30.7
2025-01-02 14:49:19 +0530,3401,,,20.8,30.1
2025-01-02 14:49:41 +0530,3402,,,20.8,29.1
2025-01-02 14:50:03 +0530,3403,,,20.9,30.0
2025-01-02 14:50:26 +0530,3404,,,20.4,28.8
2025-01-02 14:50:48 +0530,3405,,,20.0,28.5
2025-01-02 14:51:11 +0530,3406,,,20.7,28.7
2025-01-02 14:51:33 +0530,3407,,,20.7,30.3
2025-01-02 14:51:56 +0530,3408,,,20.5,31.6
2025-01-02 14:52:18 +0530,3409,,,20.8,29.1
2025-01-02 14:52:41 +0530,3410,,,21.1,30.2
2025-01-02 14:53:03 +0530,3411,,,20.3,29.2
2025-01-02 14:53:26 +0530,3412,,,20.6,30.3
2025-01-02 14:53:48 +0530,3413,,,20.2,28.1
2025-01-02 14:54:11 +0530,3414,,,19.9,28.5
2025-01-02 14:54:34 +0530,3415,,,20.3,29.3
2025-01-02 14:54:56 +0530,3416,,,20.1,28.7
2025-01-02 14:55:18 +0530,3417,,,20.5,29.6
2025-01-02 14:55:41 +0530,3418,,,20.2,28.4
2025-01-02 14:56:03 +0530,3419,,,20.5,28.1
2025-01-02 14:56:26 +0530,3420,,,21.0,29.6
2025-01-02 14:56:49 +0530,3421,,,20.8,28.8
2025-01-02 14:57:11 +0530,3422,,,20.6,31.5
2025-01-02 14:57:34 +0530,3423,,,20.7,29.4
2025-01-02 14:57:56 +0530,3424,,,20.4,28.3
2025-01-02 14:58:19 +0530,3425,,,20.0,27.6
2025-01-02 14:58:42 +0530,3426,,,20.0,29.4
2025-01-02 14:59:04 +0530,3427,,,20.8,29.4
2025-01-02 14:59:27 +0530,3428,,,20.5,27.9
2025-01-02 14:59:50 +0530,3429,,,20.0,27.2
2025-01-02 15:00:12 +0530,3430,,,19.6,27.7
2025-01-02 15:00:34 +0530,3431,,,19.9,27.7
2025-01-02 15:00:57 +0530,3432,,,20.5,29.6
2025-01-02 15:01:19 +0530,3433,,,19.7,29.7
2025-01-02 15:01:42 +0530,3434,,,19.7,27.8
2025-01-02 15:02:04 +0530,3435,,,19.9,28.6
2025-01-02 15:02:27 +0530,3436,,,19.8,28.0
2025-01-02 15:02:49 +0530,3437,,,20.1,28.3
2025-01-02 15:03:12 +0530,3438,,,20.8,30.2
2025-01-02 15:03:35 +0530,3439,,,20.7,30.1
2025-01-02 15:03:58 +0530,3440,,,19.9,28.6
2025-01-02 15:04:21 +0530,3441,,,20.2,30.1
2025-01-02 15:04:43 +0530,3442,,,20.6,28.2
2025-01-02 15:05:06 +0530,3443,,,20.1,28.7
2025-01-02 15:05:28 +0530,3444,,,20.2,29.1
2025-01-02 15:05:51 +0530,3445,,,20.0,27.8
2025-01-02 15:06:13 +0530,3446,,,20.4,28.8
2025-01-02 15:06:36 +0530,3447,,,19.4,28.1
2025-01-02 15:06:58 +0530,3448,,,19.8,27.3
2025-01-02 15:07:21 +0530,3449,,,20.3,29.5
2025-01-02 15:07:43 +0530,3450,,,19.1,26.6
2025-01-02 15:08:06 +0530,3451,,,19.6,27.7
2025-01-02 15:08:28 +0530,3452,,,18.9,28.0
2025-01-02 15:08:51 +0530,3453,,,19.8,26.8
2025-01-02 15:09:13 +0530,3454,,,19.6,26.5
2025-01-02 15:09:36 +0530,3455,,,20.5,27.8
2025-01-02 15:09:58 +0530,3456,,,20.1,29.5
2025-01-02 15:10:20 +0530,3457,,,20.0,29.3
2025-01-02 15:10:43 +0530,3458,,,20.0,28.8
2025-01-02 15:11:05 +0530,3459,,,20.3,29.3
2025-01-02 15:11:31 +0530,3460,,,19.4,27.2
2025-01-02 15:11:53 +0530,3461,,,19.8,27.4
2025-01-02 15:12:16 +0530,3462,,,19.7,27.4
2025-01-02 15:12:38 +0530,3463,,,19.7,27.5
2025-01-02 15:13:00 +0530,3464,,,19.7,27.3
2025-01-02 15:13:23 +0530,3465,,,19.7,29.3
2025-01-02 15:13:47 +0530,3466,,,20.2,29.6
2025-01-02 15:14:10 +0530,3467,,,20.0,27.1
2025-01-02 15:14:32 +0530,3468,,,19.9,27.2
2025-01-02 15:14:55 +0530,3469,,,19.4,27.2
2025-01-02 15:15:17 +0530,3470,,,20.0,27.2
2025-01-02 15:15:40 +0530,3471,,,19.2,26.3
2025-01-02 15:16:03 +0530,3472,,,19.7,27.6
2025-01-02 15:16:25 +0530,3473,,,19.4,26.2
2025-01-02 15:16:48 +0530,3474,,,19.3,26.2
2025-01-02 15:17:10 +0530,3475,,,19.7,26.1
2025-01-02 15:17:33 +0530,3476,,,20.0,27.5
2025-01-02 15:17:55 +0530,3477,,,20.4,28.4
2025-01-02 15:18:18 +0530,3478,,,20.3,28.9
2025-01-02 15:18:40 +0530,3479,,,20.4,30.6
2025-01-02 15:19:03 +0530,3480,,,20.0,30.5
2025-01-02 15:19:26 +0530,3481,,,19.8,28.0
2025-01-02 15:19:48 +0530,3482,,,20.1,27.9
2025-01-02 15:20:10 +0530,3483,,,19.0,26.7
2025-01-02 15:20:33 +0530,3484,,,18.6,27.1
2025-01-02 15:20:56 +0530,3485,,,18.8,26.3
2025-01-02 15:21:18 +0530,3486,,,19.1,26.4
2025-01-02 15:21:41 +0530,3487,,,19.7,29.1
2025-01-02 15:22:03 +0530,3488,,,19.0,28.3
2025-01-02 15:22:26 +0530,3489,,,20.0,27.1
2025-01-02 15:22:48 +0530,3490,,,20.1,28.9
2025-01-02 15:23:11 +0530,3491,,,19.6,26.5
2025-01-02 15:23:34 +0530,3492,,,19.7,28.0
2025-01-02 15:23:57 +0530,3493,,,20.1,26.5
2025-01-02 15:24:20 +0530,3494,,,20.4,28.8
2025-01-02 15:24:42 +0530,3495,,,19.5,26.8
2025-01-02 15:25:05 +0530,3496,,,20.5,31.2
2025-01-02 15:25:28 +0530,3497,,,18.8,27.2
2025-01-02 15:25:50 +0530,3498,,,19.2,27.9
2025-01-02 15:26:13 +0530,3499,,,19.6,29.1
2025-01-02 15:26:35 +0530,3500,,,20.5,28.3
2025-01-02 15:26:58 +0530,3501,,,20.9,30.2
2025-01-02 15:27:20 +0530,3502,,,20.9,30.7
2025-01-02 15:27:43 +0530,3503,,,19.9,27.8
2025-01-02 15:28:05 +0530,3504,,,20.1,28.9
2025-01-02 15:28:28 +0530,3505,,,19.3,25.7
2025-01-02 15:28:50 +0530,3506,,,19.6,26.9
2025-01-02 15:29:12 +0530,3507,,,20.0,28.4
2025-01-02 15:29:35 +0530,3508,,,19.9,31.2
2025-01-02 15:29:59 +0530,3509,,,20.0,27.7
2025-01-02 15:30:22 +0530,3510,,,20.3,28.8
2025-01-02 15:30:44 +0530,3511,,,20.2,29.1
2025-01-02 15:31:07 +0530,3512,,,20.2,28.3
2025-01-02 15:31:30 +0530,3513,,,19.3,29.3
2025-01-02 15:31:52 +0530,3514,,,19.5,30.4
2025-01-02 15:32:15 +0530,3515,,,20.0,27.9
2025-01-02 15:32:37 +0530,3516,,,19.6,29.2
2025-01-02 15:33:00 +0530,3517,,,19.3,29.5
2025-01-02 15:33:22 +0530,3518,,,19.4,29.3
2025-01-02 15:33:44 +0530,3519,,,20.5,31.0
2025-01-02 15:34:07 +0530,3520,,,20.1,28.6
2025-01-02 15:34:29 +0530,3521,,,19.7,27.1
2025-01-02 15:34:52 +0530,3522,,,19.3,27.6
2025-01-02 15:35:14 +0530,3523,,,19.9,28.9
2025-01-02 15:35:37 +0530,3524,,,19.6,29.5
2025-01-02 15:35:59 +0530,3525,,,19.3,27.0
2025-01-02 15:36:22 +0530,3526,,,19.0,25.8
2025-01-02 15:36:45 +0530,3527,,,18.8,26.6
2025-01-02 15:37:07 +0530,3528,,,18.9,26.2
2025-01-02 15:37:30 +0530,3529,,,20.1,26.6
2025-01-02 15:37:52 +0530,3530,,,19.7,27.7
2025-01-02 15:38:15 +0530,3531,,,19.7,27.5
2025-01-02 15:38:37 +0530,3532,,,20.1,28.3
2025-01-02 15:39:00 +0530,3533,,,20.2,28.8
2025-01-02 15:39:22 +0530,3534,,,19.5,28.0
2025-01-02 15:39:45 +0530,3535,,,18.9,27.7
2025-01-02 15:40:07 +0530,3536,,,20.1,28.1
2025-01-02 15:40:30 +0530,3537,,,19.4,27.4
2025-01-02 15:40:53 +0530,3538,,,19.7,27.9
2025-01-02 15:41:15 +0530,3539,,,20.7,28.9
2025-01-02 15:41:38 +0530,3540,,,19.9,28.8
2025-01-02 15:42:00 +0530,3541,,,18.6,27.0
2025-01-02 15:42:23 +0530,3542,,,20.0,28.5
2025-01-02 15:42:45 +0530,3543,,,19.7,28.5
2025-01-02 15:43:08 +0530,3544,,,19.3,26.9
2025-01-02 15:43:30 +0530,3545,,,19.2,27.0
2025-01-02 15:43:53 +0530,3546,,,18.6,26.5
2025-01-02 15:44:16 +0530,3547,,,19.7,29.2
2025-01-02 15:44:38 +0530,3548,,,19.4,27.4
2025-01-02 15:45:01 +0530,3549,,,20.0,26.7
2025-01-02 15:45:24 +0530,3550,,,20.1,28.7
2025-01-02 15:45:46 +0530,3551,,,19.7,27.2
2025-01-02 15:46:09 +0530,3552,,,19.4,28.4
2025-01-02 15:46:32 +0530,3553,,,20.2,28.2
2025-01-02 15:46:54 +0530,3554,,,19.7,28.2
2025-01-02 15:47:17 +0530,3555,,,19.2,26.5
2025-01-02 15:47:39 +0530,3556,,,18.9,25.6
2025-01-02 15:48:02 +0530,3557,,,19.9,27.9
2025-01-02 15:48:25 +0530,3558,,,19.5,28.2
2025-01-02 15:48:47 +0530,3559,,,19.6,26.2
2025-01-02 15:49:10 +0530,3560,,,19.7,28.6
2025-01-02 15:49:32 +0530,3561,,,19.1,29.0
2025-01-02 15:49:55 +0530,3562,,,19.5,26.0
2025-01-02 15:50:17 +0530,3563,,,20.1,27.0
2025-01-02 15:50:39 +0530,3564,,,19.7,27.5
2025-01-02 15:51:02 +0530,3565,,,19.5,28.8
2025-01-02 15:51:25 +0530,3566,,,19.4,27.1
2025-01-02 15:51:47 +0530,3567,,,19.4,27.8
2025-01-02 15:52:09 +0530,3568,,,19.2,28.5
2025-01-02 15:52:32 +0530,3569,,,19.3,27.0
2025-01-02 15:52:55 +0530,3570,,,19.1,25.3
2025-01-02 15:53:17 +0530,3571,,,19.1,27.9
2025-01-02 15:53:40 +0530,3572,,,18.0,27.1
2025-01-02 15:54:02 +0530,3573,,,19.2,27.9
2025-01-02 15:54:25 +0530,3574,,,18.1,25.6
2025-01-02 15:54:48 +0530,3575,,,19.1,26.0
2025-01-02 15:55:10 +0530,3576,,,19.5,26.8
2025-01-02 15:55:33 +0530,3577,,,19.8,29.4
2025-01-02 15:55:56 +0530,3578,,,19.5,27.4
2025-01-02 15:56:19 +0530,3579,,,19.2,27.2
2025-01-02 15:56:41 +0530,3580,,,18.8,28.1
2025-01-02 15:57:05 +0530,3581,,,19.0,28.0
2025-01-02 15:57:29 +0530,3582,,,19.0,26.7
2025-01-02 15:57:51 +0530,3583,,,19.3,27.1
2025-01-02 15:58:14 +0530,3584,,,19.0,28.0
2025-01-02 15:58:37 +0530,3585,,,19.7,27.3
2025-01-02 15:59:01 +0530,3586,,,18.7,25.8
2025-01-02 15:59:24 +0530,3587,,,18.8,26.1
2025-01-02 15:59:48 +0530,3588,,,18.6,26.0
2025-01-02 16:00:12 +0530,3589,,,19.2,26.8
2025-01-02 16:00:35 +0530,3590,,,18.6,26.0
2025-01-02 16:00:58 +0530,3591,,,18.2,25.1
2025-01-02 16:01:21 +0530,3592,,,18.3,24.9
2025-01-02 16:01:43 +0530,3593,,,18.3,26.3
2025-01-02 16:02:07 +0530,3594,,,18.7,26.6
2025-01-02 16:02:30 +0530,3595,,,19.1,26.3
2025-01-02 16:02:52 +0530,3596,,,18.7,25.7
2025-01-02 16:03:15 +0530,3597,,,18.2,24.9
2025-01-02 16:03:38 +0530,3598,,,18.2,24.2
2025-01-02 16:04:00 +0530,3599,,,18.1,26.0
2025-01-02 16:04:23 +0530,3600,,,18.4,26.2
2025-01-02 16:04:46 +0530,3601,,,18.0,25.5
2025-01-02 16:05:09 +0530,3602,,,18.3,26.5
2025-01-02 16:05:33 +0530,3603,,,18.5,24.4
2025-01-02 16:05:57 +0530,3604,,,18.9,26.2
2025-01-02 16:06:19 +0530,3605,,,18.9,26.6
2025-01-02 16:06:42 +0530,3606,,,18.7,25.8
2025-01-02 16:07:04 +0530,3607,,,17.6,26.1
2025-01-02 16:07:28 +0530,3608,,,17.9,25.4
2025-01-02 16:07:50 +0530,3609,,,18.7,25.9
2025-01-02 16:08:13 +0530,3610,,,18.5,25.3
2025-01-02 16:08:35 +0530,3611,,,19.0,26.9
2025-01-02 16:08:57 +0530,3612,,,18.6,25.8
2025-01-02 16:09:21 +0530,3613,,,18.5,24.7
2025-01-02 16:09:43 +0530,3614,,,18.8,27.3
2025-01-02 16:10:06 +0530,3615,,,19.2,26.6
2025-01-02 16:10:29 +0530,3616,,,18.3,24.7
2025-01-02 16:10:51 +0530,3617,,,18.9,27.0
2025-01-02 16:11:13 +0530,3618,,,18.7,25.7
2025-01-02 16:11:36 +0530,3619,,,18.6,26.2
2025-01-02 16:11:59 +0530,3620,,,18.6,25.3
2025-01-02 16:12:21 +0530,3621,,,18.7,25.6
2025-01-02 16:12:44 +0530,3622,,,18.5,26.6
2025-01-02 16:13:06 +0530,3623,,,18.1,26.9
2025-01-02 16:13:29 +0530,3624,,,18.3,26.7
2025-01-02 16:13:53 +0530,3625,,,18.6,27.3
2025-01-02 16:14:15 +0530,3626,,,18.1,27.1
2025-01-02 16:14:38 +0530,3627,,,17.4,25.7
2025-01-02 16:15:00 +0530,3628,,,18.9,27.9
2025-01-02 16:15:23 +0530,3629,,,18.6,27.1
2025-01-02 16:15:45 +0530,3630,,,17.8,24.8
2025-01-02 16:16:08 +0530,3631,,,17.7,26.8
2025-01-02 16:16:31 +0530,3632,,,18.1,28.4
2025-01-02 16:16:53 +0530,3633,,,19.1,27.9
2025-01-02 16:17:15 +0530,3634,,,18.5,25.9
2025-01-02 16:17:38 +0530,3635,,,18.1,26.0
2025-01-02 16:18:01 +0530,3636,,,18.5,24.3
2025-01-02 16:18:23 +0530,3637,,,18.9,26.6
2025-01-02 16:18:45 +0530,3638,,,19.1,26.0
2025-01-02 16:19:08 +0530,3639,,,19.3,27.5
2025-01-02 16:19:30 +0530,3640,,,18.8,26.4
2025-01-02 16:19:53 +0530,3641,,,17.9,25.8
2025-01-02 16:20:15 +0530,3642,,,18.6,27.4
2025-01-02 16:20:38 +0530,3643,,,18.2,25.7
2025-01-02 16:21:01 +0530,3644,,,18.4,25.9
2025-01-02 16:21:23 +0530,3645,,,18.2,26.0
2025-01-02 16:21:46 +0530,3646,,,18.6,27.3
2025-01-02 16:22:08 +0530,3647,,,17.8,25.7
2025-01-02 16:22:30 +0530,3648,,,18.6,26.6
2025-01-02 16:22:54 +0530,3649,,,19.1,28.0
2025-01-02 16:23:20 +0530,3650,,,18.2,27.3
2025-01-02 16:23:43 +0530,3651,,,17.8,23.8
2025-01-02 16:24:06 +0530,3652,,,17.8,24.8
2025-01-02 16:24:29 +0530,3653,,,18.5,25.4
2025-01-02 16:24:51 +0530,3654,,,18.3,25.5
2025-01-02 16:25:14 +0530,3655,,,17.6,25.3
2025-01-02 16:25:36 +0530,3656,,,18.0,25.6
2025-01-02 16:25:58 +0530,3657,,,18.0,25.0
2025-01-02 16:26:21 +0530,3658,,,18.0,25.0
2025-01-02 16:26:43 +0530,3659,,,17.9,25.5
2025-01-02 16:27:06 +0530,3660,,,17.6,25.3
2025-01-02 16:27:29 +0530,3661,,,17.5,24.7
2025-01-02 16:27:51 +0530,3662,,,18.0,24.0
2025-01-02 16:28:14 +0530,3663,,,18.1,24.6
2025-01-02 16:28:36 +0530,3664,,,17.8,24.5
2025-01-02 16:28:59 +0530,3665,,,18.3,25.0
2025-01-02 16:29:21 +0530,3666,,,18.5,26.5
2025-01-02 16:29:44 +0530,3667,,,18.4,27.1
2025-01-02 16:30:06 +0530,3668,,,18.5,26.2
2025-01-02 16:30:29 +0530,3669,,,18.5,26.9
2025-01-02 16:30:51 +0530,3670,,,18.5,27.0
2025-01-02 16:31:14 +0530,3671,,,18.0,26.4
2025-01-02 16:31:36 +0530,3672,,,18.2,26.1
2025-01-02 16:31:59 +0530,3673,,,19.2,26.6
2025-01-02 16:32:22 +0530,3674,,,18.4,25.6
2025-01-02 16:32:44 +0530,3675,,,17.7,23.6
2025-01-02 16:33:07 +0530,3676,,,17.6,23.6
2025-01-02 16:33:29 +0530,3677,,,17.7,24.1
2025-01-02 16:33:52 +0530,3678,,,18.1,25.1
2025-01-02 16:34:15 +0530,3679,,,18.4,24.2
2025-01-02 16:34:37 +0530,3680,,,18.2,25.1
2025-01-02 16:35:00 +0530,3681,,,18.1,25.8
2025-01-02 16:35:22 +0530,3682,,,18.5,27.4
2025-01-02 16:35:45 +0530,3683,,,18.1,24.6
2025-01-02 16:36:07 +0530,3684,,,17.8,24.9
2025-01-02 16:36:30 +0530,3685,,,18.3,24.4
2025-01-02 16:36:52 +0530,3686,,,18.1,24.4
2025-01-02 16:37:15 +0530,3687,,,17.9,25.2
2025-01-02 16:37:37 +0530,3688,,,18.0,26.0
2025-01-02 16:38:00 +0530,3689,,,17.9,26.5
2025-01-02 16:38:22 +0530,3690,,,17.7,24.6
2025-01-02 16:38:45 +0530,3691,,,17.8,25.0
2025-01-02 16:39:07 +0530,3692,,,18.3,25.4
2025-01-02 16:39:30 +0530,3693,,,18.0,25.3
2025-01-02 16:39:52 +0530,3694,,,17.9,26.1
2025-01-02 16:40:15 +0530,3695,,,17.7,24.5
2025-01-02 16:40:37 +0530,3696,,,17.9,27.5
2025-01-02 16:41:00 +0530,3697,,,17.3,26.2
2025-01-02 16:41:22 +0530,3698,,,17.3,24.7
2025-01-02 16:41:45 +0530,3699,,,18.1,26.7
2025-01-02 16:42:07 +0530,3700,,,17.8,24.8
2025-01-02 16:42:30 +0530,3701,,,17.5,23.9
2025-01-02 16:42:52 +0530,3702,,,17.8,24.7
2025-01-02 16:43:15 +0530,3703,,,18.0,25.1
2025-01-02 16:43:37 +0530,3704,,,18.2,26.3
2025-01-02 16:44:00 +0530,3705,,,18.1,25.4
2025-01-02 16:44:22 +0530,3706,,,18.2,25.7
2025-01-02 16:44:45 +0530,3707,,,17.3,23.3
2025-01-02 16:45:07 +0530,3708,,,17.2,24.3
2025-01-02 16:45:30 +0530,3709,,,17.4,24.1
2025-01-02 16:45:52 +0530,3710,,,18.0,25.4
2025-01-02 16:46:15 +0530,3711,,,17.9,25.2
2025-01-02 16:46:37 +0530,3712,,,18.5,26.6
2025-01-02 16:47:00 +0530,3713,,,18.3,25.9
2025-01-02 16:47:22 +0530,3714,,,17.8,25.1
2025-01-02 16:47:44 +0530,3715,,,17.9,24.4
2025-01-02 16:48:07 +0530,3716,,,17.7,24.0
2025-01-02 16:48:30 +0530,3717,,,17.3,22.7
2025-01-02 16:48:52 +0530,3718,,,18.6,26.5
2025-01-02 16:49:15 +0530,3719,,,17.5,25.9
2025-01-02 16:49:37 +0530,3720,,,17.5,24.4
2025-01-02 16:50:00 +0530,3721,,,17.2,24.2
2025-01-02 16:50:22 +0530,3722,,,17.6,25.5
2025-01-02 16:50:45 +0530,3723,,,17.6,24.5
2025-01-02 16:51:07 +0530,3724,,,17.5,23.6
2025-01-02 16:51:30 +0530,3725,,,18.2,26.5
2025-01-02 16:51:52 +0530,3726,,,17.4,25.4
2025-01-02 16:52:15 +0530,3727,,,18.1,27.0
2025-01-02 16:52:37 +0530,3728,,,18.1,25.7
2025-01-02 16:53:03 +0530,3729,,,18.1,24.6
2025-01-02 16:53:26 +0530,3730,,,17.9,25.5
2025-01-02 16:53:48 +0530,3731,,,17.6,25.0
2025-01-02 16:54:11 +0530,3732,,,17.7,26.2
2025-01-02 16:54:33 +0530,3733,,,17.8,25.4
2025-01-02 16:54:56 +0530,3734,,,17.8,24.1
2025-01-02 16:55:18 +0530,3735,,,17.3,23.6
2025-01-02 16:55:41 +0530,3736,,,17.3,23.7
2025-01-02 16:56:03 +0530,3737,,,18.1,25.2
2025-01-02 16:56:26 +0530,3738,,,18.1,25.8
2025-01-02 16:56:48 +0530,3739,,,17.4,24.0
2025-01-02 16:57:11 +0530,3740,,,17.0,23.3
2025-01-02 16:57:33 +0530,3741,,,17.3,25.4
2025-01-02 16:57:56 +0530,3742,,,17.2,24.7
2025-01-02 16:58:18 +0530,3743,,,17.3,24.8
2025-01-02 16:58:41 +0530,3744,,,17.4,25.0
2025-01-02 16:59:03 +0530,3745,,,17.9,26.3
2025-01-02 16:59:26 +0530,3746,,,17.8,25.7
2025-01-02 16:59:48 +0530,3747,,,18.1,25.0
2025-01-02 17:00:11 +0530,3748,,,17.2,23.6
2025-01-02 17:00:33 +0530,3749,,,17.1,23.8
2025-01-02 17:00:56 +0530,3750,,,17.1,24.4
2025-01-02 17:01:18 +0530,3751,,,17.3,24.2
2025-01-02 17:01:41 +0530,3752,,,17.4,23.3
2025-01-02 17:02:03 +0530,3753,,,17.5,24.0
2025-01-02 17:02:26 +0530,3754,,,17.8,25.5
2025-01-02 17:02:48 +0530,3755,,,17.0,24.4
2025-01-02 17:03:11 +0530,3756,,,17.6,25.3
2025-01-02 17:03:33 +0530,3757,,,17.9,25.3
2025-01-02 17:03:56 +0530,3758,,,16.8,22.6
2025-01-02 17:04:18 +0530,3759,,,17.2,23.8
2025-01-02 17:04:41 +0530,3760,,,17.3,26.3
2025-01-02 17:05:03 +0530,3761,,,17.0,24.6
2025-01-02 17:05:25 +0530,3762,,,17.3,24.0
2025-01-02 17:05:48 +0530,3763,,,17.2,24.3
2025-01-02 17:06:10 +0530,3764,,,16.5,23.2
2025-01-02 17:06:33 +0530,3765,,,17.0,23.0
2025-01-02 17:06:55 +0530,3766,,,17.1,23.9
2025-01-02 17:07:18 +0530,3767,,,16.9,22.5
2025-01-02 17:07:40 +0530,3768,,,17.2,23.7
2025-01-02 17:08:03 +0530,3769,,,17.3,23.6
2025-01-02 17:08:25 +0530,3770,,,17.7,26.8
2025-01-02 17:08:48 +0530,3771,,,17.4,25.6
2025-01-02 17:09:10 +0530,3772,,,17.3,25.5
2025-01-02 17:09:34 +0530,3773,,,16.8,23.5
2025-01-02 17:09:57 +0530,3774,,,17.3,24.1
2025-01-02 17:10:19 +0530,3775,,,17.6,25.2
2025-01-02 17:10:42 +0530,3776,,,17.2,25.8
2025-01-02 17:11:05 +0530,3777,,,17.3,24.3
2025-01-02 17:11:27 +0530,3778,,,16.5,23.6
2025-01-02 17:11:49 +0530,3779,,,17.2,24.2
2025-01-02 17:12:12 +0530,3780,,,17.6,27.1
2025-01-02 17:12:34 +0530,3781,,,17.4,26.2
2025-01-02 17:12:57 +0530,3782,,,16.8,23.7
2025-01-02 17:13:19 +0530,3783,,,17.0,22.5
2025-01-02 17:13:42 +0530,3784,,,16.6,22.1
2025-01-02 17:14:04 +0530,3785,,,16.6,21.8
2025-01-02 17:14:27 +0530,3786,,,17.2,25.1
2025-01-02 17:14:50 +0530,3787,,,17.4,24.8
2025-01-02 17:15:12 +0530,3788,,,17.0,26.0
2025-01-02 17:15:35 +0530,3789,,,16.5,24.6
2025-01-02 17:15:57 +0530,3790,,,16.9,23.4
2025-01-02 17:16:20 +0530,3791,,,17.2,25.8
2025-01-02 17:16:42 +0530,3792,,,17.0,25.3
2025-01-02 17:17:05 +0530,3793,,,16.6,23.4
2025-01-02 17:17:27 +0530,3794,,,17.5,25.0
2025-01-02 17:17:50 +0530,3795,,,16.9,23.7
2025-01-02 17:18:12 +0530,3796,,,16.6,22.1
2025-01-02 17:18:35 +0530,3797,,,17.7,25.4
2025-01-02 17:18:57 +0530,3798,,,17.3,24.8
2025-01-02 17:19:20 +0530,3799,,,17.0,26.4
2025-01-02 17:19:42 +0530,3800,,,17.3,25.7
2025-01-02 17:20:05 +0530,3801,,,16.8,24.9
2025-01-02 17:20:27 +0530,3802,,,17.2,24.0
2025-01-02 17:20:51 +0530,3803,,,17.3,24.3
2025-01-02 17:21:13 +0530,3804,,,17.7,25.1
2025-01-02 17:21:36 +0530,3805,,,16.5,23.0
2025-01-02 17:21:58 +0530,3806,,,16.2,22.2
2025-01-02 17:22:21 +0530,3807,,,16.7,23.4
2025-01-02 17:22:43 +0530,3808,,,16.1,24.2
2025-01-02 17:23:06 +0530,3809,,,16.9,25.1
2025-01-02 17:23:28 +0530,3810,,,16.6,25.5
2025-01-02 17:23:51 +0530,3811,,,17.1,25.1
2025-01-02 17:24:13 +0530,3812,,,16.3,23.7
2025-01-02 17:24:36 +0530,3813,,,16.8,23.6
2025-01-02 17:24:58 +0530,3814,,,17.2,25.0
2025-01-02 17:25:21 +0530,3815,,,17.4,24.6
2025-01-02 17:25:43 +0530,3816,,,17.9,25.3
2025-01-02 17:26:06 +0530,3817,,,16.8,23.0
2025-01-02 17:26:28 +0530,3818,,,16.4,23.3
2025-01-02 17:26:51 +0530,3819,,,17.0,25.0
2025-01-02 17:27:13 +0530,3820,,,17.8,25.0
2025-01-02 17:27:36 +0530,3821,,,17.0,24.3
2025-01-02 17:27:59 +0530,3822,,,16.8,26.0
